ies|employer_name|position|salary_samples_amount|salary|avg_salary|min_salary|max_salary
UNIMONTE|Syshelp|Auxiliar de Infraestrutura|1|1693|2000|2000|2000
UNIMONTE||Estágio em Nutrição Animal|||||
UNIMONTE|Prefeitura Municipal de Osasco|Estágio em Informática|1|1483|1500|1000|2000
UNIMONTE|RCV Informática|Estágio em Informática|1|754|756|724|788
UNIMONTE|Fundação Instituto Tecnológico de Osasco|Estágio em Informática|1|542|540|516|565
UNIMONTE|Sonda Delivery|Operadora de Caixa|36|1671|1467|934|2000
UNIMONTE|GPA (Brazil)|Operadora de Caixa|24|1348|1500|1000|2000
UNIMONTE|Atacadão|Operadora de Caixa|17|1414|1500|1000|2000
UNIMONTE|Carrefour|Operadora de Caixa|14|1249|872|745|1000
UNIMONTE|Cobasi|Operadora de Caixa|14|1429|1500|1000|2000
UNIMONTE|Walmart|Operadora de Caixa|12|1362|1486|973|2000
UNIMONTE|Lojas Riachuelo|Operadora de Caixa|12|1491|1500|1000|2000
UNIMONTE|Assai Atacadista|Operadora de Caixa|12|1402|1000|1000|1000
UNIMONTE|Coop Cooperativa de Consumo|Operadora de Caixa|8|1394|1395|790|2000
UNIMONTE|Nagumo Supermercado|Operadora de Caixa|8|1349|1500|1000|2000
UNIMONTE|Marisa|Operadora de Caixa|7|1495|1500|1000|2000
UNIMONTE|Bifarma Drogarias|Operadora de Caixa|7|1149|1000|1000|1000
UNIMONTE|C&A|Operadora de Caixa|6|1405|1500|1000|2000
UNIMONTE|Habib's Delivery|Operadora de Caixa|6|1299|1500|1000|2000
UNIMONTE|Indigo|Operadora de Caixa|5|1450|1500|1000|2000
UNIMONTE|Comercial Esperança|Operadora de Caixa|5|1498|1500|1000|2000
UNIMONTE|Via Varejo|Operadora de Caixa|4|1448|1500|1000|2000
UNIMONTE|Hering|Operadora de Caixa|4|1352|1000|1000|1000
UNIMONTE|Telhanorte|Operadora de Caixa|4|1369|1000|1000|1000
UNIMONTE|Tenda Atacado|Operadora de Caixa|4|1425|1500|1000|2000
UNIMONTE|Fedex Brasil|Ajudante de Despachante|1|4318|4000|4000|4000
UNIMONTE|Borrachas Vipal|Ajudante de Despachante|1|2709|3000|3000|3000
UNIMONTE|Brasiliense Comissária de Despacho|Ajudante de Despachante|1|1888|2000|2000|2000
UNIMONTE|Comissaria Augusta|Ajudante de Despachante|1|2540|2500|2000|3000
UNIMONTE|Sollution Consultoria e Assessoria em Logística e Comex|Ajudante de Despachante|1|2046|2000|2000|2000
UNIMONTE|D-Log|Ajudante de Despachante|1|2373|2000|2000|2000
UNIMONTE|Henci Comércio Exterior|Ajudante de Despachante|1|2823|3000|3000|3000
UNIMONTE|Log Time|Ajudante de Despachante|1|3563|3500|3000|4000
UNIMONTE|Fórum Nacional DCA|Ajudante de Despachante|1|2857|3000|3000|3000
UNIMONTE||Estudante estagiário|||||
UNIMONTE||Helpdesk|||||
UNIMONTE|Serviço Nacional de Aprendizagem Comercial (SENAC)|Docente|20|3876|4000|2000|6000
UNIMONTE|Faculdades Metropolitanas Unidas|Docente|9|5096|9000|2000|16000
UNIMONTE|Universidade Nove de Julho|Docente|8|9264|8500|6000|11000
UNIMONTE|Universidade Anhembi Morumbi|Docente|8|7531|8000|5000|11000
UNIMONTE|Serviço Nacional de Aprendizagem Comercial (SENAC)|Docente|6|46|73|40|106
UNIMONTE|Universidade Paulista|Docente|4|6373|5500|2000|9000
UNIMONTE|Anhanguera Educacional|Docente|3|2565|3000|2000|4000
UNIMONTE|Serviço Nacional de Aprendizagem Comercial (SENAC)|Docente|2|29|29|27|32
UNIMONTE|Anhanguera Educacional|Docente|2|40|40|38|42
UNIMONTE|"""Centro Paula Souza (ETEC, FATEC, SDECTI)"""|Docente|2|22|22|18|26
UNIMONTE|Universidade Anhembi Morumbi|Docente|2|51|51|48|54
UNIMONTE|Faculdades Metropolitanas Unidas|Docente|2|36|36|34|39
UNIMONTE|Universidade Metodista de São Paulo|Docente|2|10019|10500|6000|15000
UNIMONTE|UNIESP|Docente|2|29|28|24|33
UNIMONTE|Universidade Guarulhos|Docente|2|3470|3500|3000|4000
UNIMONTE|Centro Universitário São Camilo|Docente|2|9727|10000|5000|15000
UNIMONTE|Autônomo|Docente|1|2184|2000|2000|2000
UNIMONTE|GPA (Brazil)|Docente|1|2209|2000|2000|2000
UNIMONTE|Serviço Nacional de Aprendizagem Comercial (SENAC)|Docente|1|3871|4000|4000|4000
UNIMONTE|Serviço Nacional de Aprendizagem Comercial (SENAC)|Docente|1|3348|3000|3000|3000
UNIMONTE||Auxiliar de Despachos Marítimos|||||
UNIMONTE|CNA Ensino de Linguas|Secretária|7|1312|1500|1000|2000
UNIMONTE|Fisk Brasil|Secretária|6|1314|1500|1000|2000
UNIMONTE|BK Consultoria e Serviços|Secretária|5|1433|1000|1000|1000
UNIMONTE|Itaú Unibanco (Itaú BBA e Rede)|Secretária|4|4643|5000|2000|8000
UNIMONTE|Banco Bradesco|Secretária|4|2938|4000|3000|5000
UNIMONTE|Unimed (Brazil)|Secretária|4|1250|1000|1000|1000
UNIMONTE|TozziniFreire Advogados|Secretária|4|4382|4500|4000|5000
UNIMONTE|Novo Nordisk|Secretária|4|1371|6467|935|12000
UNIMONTE|EY (Ernst & Young)|Secretária|3|2321|2500|2000|3000
UNIMONTE|PwC|Secretária|3|7584|6500|5000|8000
UNIMONTE|Universidade de São Paulo|Secretária|3|1904|5500|1000|10000
UNIMONTE|Colégio Objetivo|Secretária|3|1625|1500|1000|2000
UNIMONTE|Mattos Filho|Secretária|3|5190|6500|5000|8000
UNIMONTE|Pinheiro Neto Advogados|Secretária|3|6583|6000|5000|7000
UNIMONTE|CESP|Secretária|3|4075|5000|4000|6000
UNIMONTE|Master Health|Secretária|3|2313|2500|2000|3000
UNIMONTE|Santander|Secretária|2|2840|3000|2000|4000
UNIMONTE|Bayer|Secretária|2|9674|10000|9000|11000
UNIMONTE|Cargill|Secretária|2|7771|8000|7000|9000
UNIMONTE|BASF|Secretária|2|8141|8500|8000|9000
UNIMONTE|Secretaria da Educação do Estado de São Paulo|Professor|171|2595|4000|1000|7000
UNIMONTE|Governo do Estado de São Paulo|Professor|123|2574|4000|1000|7000
UNIMONTE|Prefeitura de São Paulo|Professor|103|4118|6000|1000|11000
UNIMONTE|Secretaria da Educação do Estado de São Paulo|Professor|74|2499|3000|1000|5000
UNIMONTE|Colégio Objetivo|Professor|68|3968|7500|1000|14000
UNIMONTE|"""Centro Paula Souza (ETEC, FATEC, SDECTI)"""|Professor|65|5041|7000|1000|13000
UNIMONTE|Governo do Estado de São Paulo|Professor|55|2708|3500|1000|6000
UNIMONTE|CNA Ensino de Linguas|Professor|43|1842|2500|1000|4000
UNIMONTE|Wizard|Professor|41|1627|2000|1000|3000
UNIMONTE|CNA Ensino de Linguas|Professor|40|21|22|14|31
UNIMONTE|Prefeitura de São Paulo|Professor|33|3500|4500|2000|7000
UNIMONTE|Maple Bear India|Professor|32|3282|4500|2000|7000
UNIMONTE|Cultura Inglesa|Professor|31|4859|4500|3000|6000
UNIMONTE|Microcamp Tecnologia|Professor|24|1673|1500|1000|2000
UNIMONTE|Serviço Nacional de Aprendizagem Comercial (SENAC)|Professor|23|5018|6000|2000|10000
UNIMONTE|Secretaria Municipal de Educação de São Paulo|Professor|23|3706|7000|2000|12000
UNIMONTE|Universidade Nove de Julho|Professor|22|8897|7500|3000|12000
UNIMONTE|Smart Fit|Professor|19|1306|1932|865|3000
UNIMONTE|Wise Up|Professor|19|2184|3500|1000|6000
UNIMONTE|Prefeitura Municipal de São Bernardo do Campo|Professor|18|3357|3500|2000|5000
UNIMONTE|Prefeitura Municipal de Sorocaba|Auxiliar de administração|3|1541|3000|1000|5000
UNIMONTE|Universidade de São Paulo|Auxiliar de administração|2|2362|2000|2000|2000
UNIMONTE|Rei da Cutelaria|Auxiliar de administração|2|1538|1500|1000|2000
UNIMONTE|Unimed (Brazil)|Auxiliar de administração|1|1873|2000|2000|2000
UNIMONTE|Lojas Riachuelo|Auxiliar de administração|1|1061|1000|1000|1000
UNIMONTE|CPFL Energia|Auxiliar de administração|1|743|744|714|775
UNIMONTE|Neobpo|Auxiliar de administração|1|1083|1000|1000|1000
UNIMONTE|Protege Group|Auxiliar de administração|1|1440|1000|1000|1000
UNIMONTE|Dia Brasil|Auxiliar de administração|1|1300|1000|1000|1000
UNIMONTE|ibi Promotora|Auxiliar de administração|1|1507|1500|1000|2000
UNIMONTE|Cultura Inglesa (Brazil)|Auxiliar de administração|1|2192|2000|2000|2000
UNIMONTE|SAAE|Auxiliar de administração|1|1026|997|994|1000
UNIMONTE|Evolutime|Auxiliar de administração|1|1142|1000|1000|1000
UNIMONTE|Bioqualynet|Auxiliar de administração|1|1451|1500|1000|2000
UNIMONTE|Setúria RH|Auxiliar de administração|1|1734|2000|2000|2000
UNIMONTE|Serviço Autônomo de Água e Esgoto (SAAE) de Sorocaba|Auxiliar de administração|1|1439|1000|1000|1000
UNIMONTE|G. Pierotti Ship Supplier|Auxiliar de administração|1|1325|1000|1000|1000
UNIMONTE|FUNCAP|Auxiliar de administração|1|678|677|651|704
UNIMONTE|Colégio Técnico São Bento|Auxiliar de administração|1|2089|2000|2000|2000
UNIMONTE|Agile Express Transportes|Auxiliar de administração|1|1308|1000|1000|1000
UNIMONTE|Prefeitura Municipal de Campinas|Estagiário de biologia|1|1188|1000|1000|1000
UNIMONTE|Rentokil Initial|Estagiário de biologia|1|925|930|896|964
UNIMONTE|IBM|estágiaria|1|1553|1500|1000|2000
UNIMONTE|Nube - Núcleo Brasileiro de Estágios|estágiaria|1|1436|1500|1000|2000
UNIMONTE|Amrop|estágiaria|1|1295|1000|1000|1000
UNIMONTE|Faculdade de Engenharia de Sorocaba (FACENS)|estágiaria|1|1092|1000|1000|1000
UNIMONTE|Guascor do Brasil Siemens|estágiaria|1|1567|2000|2000|2000
UNIMONTE|HKTI Tecnologia|estágiaria|1|616|618|592|645
UNIMONTE|Russell Reynolds|estágiaria|1|1943|2000|2000|2000
UNIMONTE|Acquafons Serviços Administrativos e Financeiros|estágiaria|1|1086|1000|1000|1000
UNIMONTE|EMEF São José|estágiaria|1|864|862|829|895
UNIMONTE||Desempregado|||||
UNIMONTE||estagiária arquitetura e urbanismo|||||
UNIMONTE||assistente de negócios junior|||||
UNIMONTE||Estagiária em Governança|||||
UNIMONTE|Sonda Delivery|Auxiliar de faturamento|10|1803|2500|2000|3000
UNIMONTE|Pinheiro Neto Advogados|Auxiliar de faturamento|3|1786|2000|2000|2000
UNIMONTE|Femme - Laboratório da Mulher|Auxiliar de faturamento|3|1221|1000|1000|1000
UNIMONTE|Estrela do Oriente|Auxiliar de faturamento|3|1326|1500|1000|2000
UNIMONTE|Grupo Júlio Simões Logística (JSL)|Auxiliar de faturamento|2|1437|1500|1000|2000
UNIMONTE|Hospital Santa Marcelina|Auxiliar de faturamento|2|1859|2000|2000|2000
UNIMONTE|Supermercados Veran|Auxiliar de faturamento|2|1759|2000|2000|2000
UNIMONTE|Hospital América|Auxiliar de faturamento|2|2103|2000|2000|2000
UNIMONTE|Jaguar Plásticos|Auxiliar de faturamento|2|1895|2000|2000|2000
UNIMONTE|Metalúrgica Ventisilva|Auxiliar de faturamento|2|1873|2000|2000|2000
UNIMONTE|Complexo Hospitalar Municipal de São Bernardo do Campo (CHMSBC)|Auxiliar de faturamento|2|2251|2000|2000|2000
UNIMONTE|Associação Médica Hospital Samaritano|Auxiliar de faturamento|2|1491|1500|1000|2000
UNIMONTE|Coruja Mix|Auxiliar de faturamento|2|1548|1500|1000|2000
UNIMONTE|Lab Hormon|Auxiliar de faturamento|2|1481|1500|1000|2000
UNIMONTE|Domycryl|Auxiliar de faturamento|2|1323|1000|1000|1000
UNIMONTE|Resimapi Produtos Químicos|Auxiliar de faturamento|2|1513|1500|1000|2000
UNIMONTE|Equip Distribuidora|Auxiliar de faturamento|2|1695|1500|1000|2000
UNIMONTE|GPA (Brazil)|Auxiliar de faturamento|1|1330|1000|1000|1000
UNIMONTE|Nestlé|Auxiliar de faturamento|1|2076|2000|2000|2000
UNIMONTE|JBS USA Holdings, Inc.|Auxiliar de faturamento|1|2269|2000|2000|2000
UNIMONTE|Sonda Delivery|operadora de caixa|36|1671|1467|934|2000
UNIMONTE|GPA (Brazil)|operadora de caixa|24|1348|1500|1000|2000
UNIMONTE|Atacadão|operadora de caixa|17|1414|1500|1000|2000
UNIMONTE|Carrefour|operadora de caixa|14|1249|872|745|1000
UNIMONTE|Cobasi|operadora de caixa|14|1429|1500|1000|2000
UNIMONTE|Walmart|operadora de caixa|12|1362|1486|973|2000
UNIMONTE|Lojas Riachuelo|operadora de caixa|12|1491|1500|1000|2000
UNIMONTE|Assai Atacadista|operadora de caixa|12|1402|1000|1000|1000
UNIMONTE|Coop Cooperativa de Consumo|operadora de caixa|8|1394|1395|790|2000
UNIMONTE|Nagumo Supermercado|operadora de caixa|8|1349|1500|1000|2000
UNIMONTE|Marisa|operadora de caixa|7|1495|1500|1000|2000
UNIMONTE|Bifarma Drogarias|operadora de caixa|7|1149|1000|1000|1000
UNIMONTE|C&A|operadora de caixa|6|1405|1500|1000|2000
UNIMONTE|Habib's Delivery|operadora de caixa|6|1299|1500|1000|2000
UNIMONTE|Indigo|operadora de caixa|5|1450|1500|1000|2000
UNIMONTE|Comercial Esperança|operadora de caixa|5|1498|1500|1000|2000
UNIMONTE|Via Varejo|operadora de caixa|4|1448|1500|1000|2000
UNIMONTE|Hering|operadora de caixa|4|1352|1000|1000|1000
UNIMONTE|Telhanorte|operadora de caixa|4|1369|1000|1000|1000
UNIMONTE|Tenda Atacado|operadora de caixa|4|1425|1500|1000|2000
UNIMONTE||Agente de Processos e Negócios Nível II|||||
UNIMONTE|Vult Cosmética|Promotora|7|1525|1500|1000|2000
UNIMONTE|Liq|Promotora|4|1269|1000|1000|1000
UNIMONTE|Mondelēz International|Promotora|4|1756|2000|2000|2000
UNIMONTE|Libbs Farmaceutica|Promotora|4|1802|2000|2000|2000
UNIMONTE|Avon|Promotora|3|3754|4000|4000|4000
UNIMONTE|Marilan Alimentos|Promotora|3|1552|1500|1000|2000
UNIMONTE|Danone|Promotora|2|1693|1500|1000|2000
UNIMONTE|Vigor Alimentos|Promotora|2|1277|1000|1000|1000
UNIMONTE|SPAR Group|Promotora|2|1323|1494|988|2000
UNIMONTE|N2 Distribuição Integrada|Promotora|2|1111|1000|1000|1000
UNIMONTE|Up Live Marketing|Promotora|2|1132|1000|1000|1000
UNIMONTE|Tévere Nextel|Promotora|2|1324|1000|1000|1000
UNIMONTE|Felps Profissional|Promotora|2|1371|1000|1000|1000
UNIMONTE|Livraria Cosmos|Promotora|2|1067|947|894|1000
UNIMONTE|Liq|Promotora|1|1229|1000|1000|1000
UNIMONTE|Walmart|Promotora|1|1289|1000|1000|1000
UNIMONTE|Grupo Boticário|Promotora|1|1450|1500|1000|2000
UNIMONTE|Coca-Cola FEMSA|Promotora|1|1056|1000|1000|1000
UNIMONTE|Mondelēz International|Promotora|1|1790|2000|2000|2000
UNIMONTE|Vikstar Contact Center|Promotora|1|1234|1000|1000|1000
UNIMONTE|Editora Abril S/A|Designer gráfico|10|4811|5500|4000|7000
UNIMONTE|Ivoire Design & Publicidade|Designer gráfico|6|2194|2500|2000|3000
UNIMONTE|Freelancer|Designer gráfico|5|1917|2500|1000|4000
UNIMONTE|Telefónica|Designer gráfico|5|2309|2500|2000|3000
UNIMONTE|Folha de São Paulo|Designer gráfico|5|4676|5500|4000|7000
UNIMONTE|Universidade de Santo Amaro (UNISA)|Designer gráfico|5|2387|2000|2000|2000
UNIMONTE|Casa Rex|Designer gráfico|5|3277|3500|2000|5000
UNIMONTE|Editora Abril S/A|Designer gráfico|4|5020|6000|5000|7000
UNIMONTE|Arezzo|Designer gráfico|4|4388|4500|3000|6000
UNIMONTE|Affero|Designer gráfico|4|3613|4000|3000|5000
UNIMONTE|Ricardo Almeida|Designer gráfico|4|3961|4000|3000|5000
UNIMONTE|Faculdade Campos Elísios (FCE)|Designer gráfico|4|2329|2500|2000|3000
UNIMONTE|Sindicond|Designer gráfico|4|2583|3000|2000|4000
UNIMONTE|Porto Seguro Seguros|Designer gráfico|3|4200|4000|3000|5000
UNIMONTE|Printi|Designer gráfico|3|1517|1500|1000|2000
UNIMONTE|Escala Editora|Designer gráfico|3|2275|2500|2000|3000
UNIMONTE|Germed Pharma|Designer gráfico|3|3729|3500|3000|4000
UNIMONTE|Montanna Distribuidora de Motopeças|Designer gráfico|3|1290|1000|1000|1000
UNIMONTE|JJ Food Solutions|Designer gráfico|3|2389|2500|2000|3000
UNIMONTE|Autônomo|Designer gráfico|2|4577|4500|4000|5000
UNIMONTE|Casa Vaticano|Arte Finalista|4|5814|6000|3000|9000
UNIMONTE|Alpha Clicheria|Arte Finalista|3|2232|2000|2000|2000
UNIMONTE|Universidade de São Paulo|Arte Finalista|2|4693|4500|4000|5000
UNIMONTE|Bemis|Arte Finalista|2|3900|4000|3000|5000
UNIMONTE|Ogilvy|Arte Finalista|2|2684|3000|2000|4000
UNIMONTE|Grupo RAI|Arte Finalista|2|2969|3000|3000|3000
UNIMONTE|Cheil Worldwide|Arte Finalista|2|4549|4500|4000|5000
UNIMONTE|Arizona Crossmedia|Arte Finalista|2|1879|2000|2000|2000
UNIMONTE|Marcel Worldwide|Arte Finalista|2|2280|2000|2000|2000
UNIMONTE|Gráfica Futura Imbatível|Arte Finalista|2|1864|2000|2000|2000
UNIMONTE|Wish Propaganda|Arte Finalista|2|3765|3500|3000|4000
UNIMONTE|Tesouro Laser|Arte Finalista|2|1123|1000|1000|1000
UNIMONTE|Monarch Brindes|Arte Finalista|2|2014|2000|2000|2000
UNIMONTE|Quality Card|Arte Finalista|2|1724|2000|2000|2000
UNIMONTE|Rav Serviços Gráficos|Arte Finalista|2|1687|2000|2000|2000
UNIMONTE|Effetiva|Arte Finalista|2|1384|1000|1000|1000
UNIMONTE|SL Comunicação & Design|Arte Finalista|2|2039|2000|1000|3000
UNIMONTE|TR7 Confecções|Arte Finalista|2|1411|1500|1000|2000
UNIMONTE|Brasiluz|Arte Finalista|2|1763|2000|2000|2000
UNIMONTE|Bone São José|Arte Finalista|2|1570|2000|2000|2000
UNIMONTE|Universidade Paulista|Monitor de laboratório de informática|2|1211|1375|750|2000
UNIMONTE|CNA Ensino de Linguas|Monitor de laboratório de informática|1|1296|1000|1000|1000
UNIMONTE|Escola Superior De Propaganda E Marketing (ESPM)|Monitor de laboratório de informática|1|1980|2000|2000|2000
UNIMONTE|FIAP|Monitor de laboratório de informática|1|917|913|875|951
UNIMONTE|Centro de Referência de Assistência Social (CRAS)|Monitor de laboratório de informática|1|2327|2000|2000|2000
UNIMONTE||Designer e Ilustradora|||||
UNIMONTE|Editora Abril S/A|Designer Gráfico|10|4811|5500|4000|7000
UNIMONTE|Ivoire Design & Publicidade|Designer Gráfico|6|2194|2500|2000|3000
UNIMONTE|Freelancer|Designer Gráfico|5|1917|2500|1000|4000
UNIMONTE|Telefónica|Designer Gráfico|5|2309|2500|2000|3000
UNIMONTE|Folha de São Paulo|Designer Gráfico|5|4676|5500|4000|7000
UNIMONTE|Universidade de Santo Amaro (UNISA)|Designer Gráfico|5|2387|2000|2000|2000
UNIMONTE|Casa Rex|Designer Gráfico|5|3277|3500|2000|5000
UNIMONTE|Editora Abril S/A|Designer Gráfico|4|5020|6000|5000|7000
UNIMONTE|Arezzo|Designer Gráfico|4|4388|4500|3000|6000
UNIMONTE|Affero|Designer Gráfico|4|3613|4000|3000|5000
UNIMONTE|Ricardo Almeida|Designer Gráfico|4|3961|4000|3000|5000
UNIMONTE|Faculdade Campos Elísios (FCE)|Designer Gráfico|4|2329|2500|2000|3000
UNIMONTE|Sindicond|Designer Gráfico|4|2583|3000|2000|4000
UNIMONTE|Porto Seguro Seguros|Designer Gráfico|3|4200|4000|3000|5000
UNIMONTE|Printi|Designer Gráfico|3|1517|1500|1000|2000
UNIMONTE|Escala Editora|Designer Gráfico|3|2275|2500|2000|3000
UNIMONTE|Germed Pharma|Designer Gráfico|3|3729|3500|3000|4000
UNIMONTE|Montanna Distribuidora de Motopeças|Designer Gráfico|3|1290|1000|1000|1000
UNIMONTE|JJ Food Solutions|Designer Gráfico|3|2389|2500|2000|3000
UNIMONTE|Autônomo|Designer Gráfico|2|4577|4500|4000|5000
UNIMONTE||Assessoria Parlamentar|||||
UNIMONTE||Agente Cultural|||||
UNIMONTE||Captaçao de Som Direto (Audiovisual)|||||
UNIMONTE|Redevida|Editor de vídeo|3|2697|2500|2000|3000
UNIMONTE|Autônomo|Editor de vídeo|2|1620|1500|1000|2000
UNIMONTE|Autônomo|Editor de vídeo|2|2789|2500|1000|4000
UNIMONTE|UOL|Editor de vídeo|2|4768|4500|4000|5000
UNIMONTE|Editora Abril S/A|Editor de vídeo|2|6834|6500|6000|7000
UNIMONTE|Radio and Television Record|Editor de vídeo|2|4837|5000|5000|5000
UNIMONTE|Prevent Sênior|Editor de vídeo|2|4486|4500|4000|5000
UNIMONTE|Sistema Brasileiro de Televisão|Editor de vídeo|2|5117|5000|5000|5000
UNIMONTE|RedeTV!|Editor de vídeo|2|2124|2500|2000|3000
UNIMONTE|Empresa Brasil de Comunicação|Editor de vídeo|2|2988|3000|2000|4000
UNIMONTE|Fundação Cásper Líbero|Editor de vídeo|2|2642|2500|1000|4000
UNIMONTE|Rádio Jovem Pan|Editor de vídeo|2|3807|4000|4000|4000
UNIMONTE|Medcel|Editor de vídeo|2|2246|2000|2000|2000
UNIMONTE|Trip Editora|Editor de vídeo|2|4386|4000|3000|5000
UNIMONTE|Blues Filmes|Editor de vídeo|2|1619|2000|2000|2000
UNIMONTE|Mega Model|Editor de vídeo|2|1940|2000|2000|2000
UNIMONTE|PlayTv|Editor de vídeo|2|2260|2000|2000|2000
UNIMONTE|Escola de Atores Wolf Maya|Editor de vídeo|2|3735|4000|4000|4000
UNIMONTE|Mmm Plus - Mesquita Marketing|Editor de vídeo|2|4908|5000|5000|5000
UNIMONTE|Lokomotiv Studio|Editor de vídeo|2|1966|2000|2000|2000
UNIMONTE||Fotógrafo freelancer|||||
UNIMONTE||grupo gps|||||
UNIMONTE|Cursos Iped|Produtora|4|1549|2000|2000|2000
UNIMONTE|Bandeirantes Communication Group|Produtora|2|1694|2001|3|4000
UNIMONTE|Fundação Padre Anchieta (TV Cultura)|Produtora|2|3955|3500|3000|4000
UNIMONTE|O2 Filmes|Produtora|2|11196|11000|10000|12000
UNIMONTE|Banco de Eventos|Produtora|2|7120|7000|5000|9000
UNIMONTE|Autônomo|Produtora|1|7213|7500|7000|8000
UNIMONTE|Autônomo|Produtora|1|8631|8500|8000|9000
UNIMONTE|SESC|Produtora|1|5882|6000|6000|6000
UNIMONTE|Manserv|Produtora|1|1625|2000|2000|2000
UNIMONTE|Freelancer|Produtora|1|1553|1500|1000|2000
UNIMONTE|Freelancer|Produtora|1|1508|1500|1000|2000
UNIMONTE|Pubicis Worldwide|Produtora|1|3314|3000|3000|3000
UNIMONTE|Havas Worldwide|Produtora|1|5079|5000|5000|5000
UNIMONTE|Sunset Comunicação|Produtora|1|5081|5000|5000|5000
UNIMONTE|Beleza na Web|Produtora|1|2511|2500|2000|3000
UNIMONTE|Webedia|Produtora|1|1274|1000|1000|1000
UNIMONTE|RedeTV!|Produtora|1|2167|2000|2000|2000
UNIMONTE|RedeTV!|Produtora|1|5580|5500|5000|6000
UNIMONTE|Igreja Universal do Reino de Deus|Produtora|1|3624|3500|3000|4000
UNIMONTE|New_Content|Produtora|1|7455|7500|7000|8000
UNIMONTE||Produtora Audiovisual Freelancer|||||
UNIMONTE|B2W Digital|Assistente Administrativo|63|1662|2000|1000|3000
UNIMONTE|Kroton Educacional|Assistente Administrativo|62|1736|1500|1000|2000
UNIMONTE|Carrefour|Assistente Administrativo|50|1618|2500|1000|4000
UNIMONTE|IBM|Assistente Administrativo|47|2312|2500|1000|4000
UNIMONTE|Raia Drogasil|Assistente Administrativo|47|2144|1500|1000|2000
UNIMONTE|UnitedHealth Group|Assistente Administrativo|40|1874|2000|2000|2000
UNIMONTE|Itaú Unibanco (Itaú BBA e Rede)|Assistente Administrativo|39|2429|3000|1000|5000
UNIMONTE|Claro|Assistente Administrativo|38|1968|2500|2000|3000
UNIMONTE|GPA (Brazil)|Assistente Administrativo|37|2105|2500|2000|3000
UNIMONTE|Heineken|Assistente Administrativo|37|2552|2500|2000|3000
UNIMONTE|Banco Bradesco|Assistente Administrativo|37|2164|2500|1000|4000
UNIMONTE|Cushman & Wakefield|Assistente Administrativo|37|1822|2000|2000|2000
UNIMONTE|Nestlé|Assistente Administrativo|35|3224|3000|2000|4000
UNIMONTE|Santander|Assistente Administrativo|35|3568|3000|2000|4000
UNIMONTE|Unimed (Brazil)|Assistente Administrativo|35|1953|2000|1000|3000
UNIMONTE|TOTVS|Assistente Administrativo|33|1783|2000|1000|3000
UNIMONTE|Johnson & Johnson|Assistente Administrativo|33|2693|3000|2000|4000
UNIMONTE|CIEE (Brazil)|Assistente Administrativo|32|2257|2500|2000|3000
UNIMONTE|Via Varejo|Assistente Administrativo|32|1959|2000|1000|3000
UNIMONTE|Porto Seguro Seguros|Assistente Administrativo|30|2005|2500|2000|3000
UNIMONTE||Ilustrador e Design|||||
UNIMONTE||Projetista de ambientes|||||
UNIMONTE||Vendedora projetista|||||
UNIMONTE||Videomaker e Fotógrafa|||||
UNIMONTE|Editora Abril S/A|Estagiário de design|2|1505|1500|1000|2000
UNIMONTE|FutureBrand|Estagiário de design|2|1013|989|979|1000
UNIMONTE|Toyster|Estagiário de design|2|1563|1500|1000|2000
UNIMONTE|Fernanda's Collection|Estagiário de design|2|1204|1000|1000|1000
UNIMONTE|Serviço Nacional de Aprendizagem Comercial (SENAC)|Estagiário de design|1|1774|2000|2000|2000
UNIMONTE|Hospital Israelita Albert Einstein|Estagiário de design|1|1838|2000|2000|2000
UNIMONTE|Editora Abril S/A|Estagiário de design|1|1300|1000|1000|1000
UNIMONTE|99|Estagiário de design|1|1661|2000|2000|2000
UNIMONTE|Editora Globo|Estagiário de design|1|1243|1000|1000|1000
UNIMONTE|Mattos Filho|Estagiário de design|1|1808|2000|2000|2000
UNIMONTE|Infracommerce|Estagiário de design|1|1300|1000|1000|1000
UNIMONTE|Machado Meyer|Estagiário de design|1|934|932|888|977
UNIMONTE|Elo7|Estagiário de design|1|1055|1000|1000|1000
UNIMONTE|Enext|Estagiário de design|1|1081|1000|1000|1000
UNIMONTE|Pontifícia Universidade Católica de São Paulo|Estagiário de design|1|1116|1000|1000|1000
UNIMONTE|Endeavor Global|Estagiário de design|1|1458|1500|1000|2000
UNIMONTE|Acesso Soluções de Pagamento|Estagiário de design|1|1542|1500|1000|2000
UNIMONTE|Secretaria Municipal de Educação de São Paulo|Estagiário de design|1|728|728|699|757
UNIMONTE|FutureBrand|Estagiário de design|1|1040|1000|1000|1000
UNIMONTE|Agência Foster|Estagiário de design|1|1110|1000|1000|1000
UNIMONTE|Embraer|Projetista|62|4673|6500|1000|12000
UNIMONTE|Akaer Engenharia|Projetista|7|4107|4500|3000|6000
UNIMONTE|Promon Group|Projetista|6|7741|7500|3000|12000
UNIMONTE|Temon|Projetista|6|3945|4000|3000|5000
UNIMONTE|Knijnik Engenharia Integrada|Projetista|6|6138|5500|3000|8000
UNIMONTE|Archo Solutions|Projetista|5|3633|3500|3000|4000
UNIMONTE|Schaeffler Group|Projetista|5|4540|4500|4000|5000
UNIMONTE|Italínea|Projetista|5|1603|2000|1000|3000
UNIMONTE|LZA Engenharia|Projetista|5|5177|4500|3000|6000
UNIMONTE|Safran|Projetista|5|3017|4000|2000|6000
